date_local,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2021-11-06,0.491667,0.006,18.820833,0.039471,63.0,61.05,0.154167,155.0,169.5
2021-11-07,0.516667,0.006,18.3625,0.034353,63.0,55.1,0.1,149.0,155.5
2021-11-08,0.4625,0.006,20.8875,0.023941,63.0,28.4,0.133333,87.0,167.0
2021-11-09,0.5,0.006,19.715789,0.020273,63.0,17.0,0.141667,66.0,158.5
2021-11-10,0.504167,0.0075,28.520833,0.017353,22.0,22.3,0.245833,76.0,191.5
2021-11-11,0.6875,0.0075,34.170833,0.014059,22.0,7.8,0.333333,50.0,213.5
2021-11-12,0.745833,0.0075,33.308333,0.014941,22.0,7.1,0.4,47.0,233.0
2021-11-13,0.695833,0.0075,29.945833,0.019353,22.0,7.8,0.366667,44.0,244.5
2021-11-14,0.75,0.0075,30.4875,0.024,22.0,13.1,0.395833,58.0,225.0
2021-11-15,0.775,0.0075,31.733333,0.020588,22.0,15.1,0.379167,62.0,202.5
2021-11-16,0.541667,0.008,27.929167,0.020471,36.0,31.4,0.329167,93.0,163.5
2021-11-17,0.425,0.008,22.9875,0.014882,36.0,28.6,0.1375,87.0,164.0
2021-11-18,0.741667,0.008,25.852174,0.026,36.0,29.4,0.220833,89.0,150.0
2021-11-21,0.720833,0.008,36.95,0.016706,36.0,11.3,0.1875,55.0,194.5
2021-11-22,0.6,0.011,30.4625,0.013824,31.0,5.8,0.258333,40.0,200.0
2021-11-23,0.691667,0.011,32.625,0.016353,31.0,8.5,0.491667,47.0,183.0
2021-11-24,0.583333,0.011,32.866667,0.015118,31.0,10.45,0.308333,54.0,166.5
2021-11-25,0.604167,0.011,27.7,0.018706,31.0,10.3,0.316667,53.0,163.5
2021-11-26,0.691667,0.011,29.466667,0.015235,31.0,9.0,0.295833,50.0,163.5
2021-11-27,0.770833,0.011,33.404167,0.014706,31.0,13.6,0.545833,59.0,172.0
2021-11-28,0.954167,0.016,31.15,0.020059,64.0,17.1,0.429167,66.0,169.0
2021-11-29,1.0375,0.016,46.241667,0.012118,64.0,19.9,0.579167,71.0,172.0
2021-11-30,1.391667,0.016,55.604167,0.004588,64.0,38.0,0.641667,108.0,147.0
2021-12-01,1.366667,0.016,51.957143,0.001538,64.0,45.4,0.508696,125.0,161.0
2021-12-02,0.844444,0.016,34.36,0.025933,64.0,44.8,0.191667,124.0,139.0
2021-12-07,0.3875,0.01,35.0,0.012353,52.0,22.6,0.083333,76.0,150.0
2021-12-08,0.6125,0.01,20.3625,0.033118,52.0,21.5,0.191667,74.0,144.5
2021-12-09,0.270833,0.01,14.491667,0.022765,52.0,4.4,0.0125,34.0,130.5
2021-12-10,0.45,0.005,27.05,0.010353,20.0,9.1,0.161111,51.0,122.5
2021-12-11,0.529167,0.005,24.5375,0.016176,20.0,7.5,0.1125,42.0,138.5
2021-12-12,0.541667,0.005,24.6125,0.018059,20.0,11.5,0.175,55.0,119.5
2021-12-13,0.566667,0.005,29.191667,0.018824,20.0,16.0,0.175,64.0,116.5
2021-12-14,0.2375,0.005,12.729167,0.024412,20.0,3.0,0.0,33.0,102.5
2021-12-15,0.475,0.005,25.870833,0.012176,20.0,6.9,0.120833,38.0,89.0
2021-12-16,0.620833,0.005,27.679167,0.008647,17.0,12.0,0.2,56.0,94.0
2021-12-17,0.5875,0.005,30.166667,0.008471,17.0,12.1,0.254167,57.0,130.5
2021-12-18,0.65,0.005,27.570833,0.014,17.0,8.25,0.225,46.0,131.0
2021-12-19,0.6125,0.005,27.670833,0.012,17.0,16.4,0.275,65.0,119.5
2021-12-20,0.916667,0.005,35.6625,0.008471,17.0,22.4,0.341667,76.0,119.5
2021-12-21,0.670833,0.005,35.970833,0.007529,17.0,13.7,0.304167,60.0,153.0
2021-12-22,0.929167,0.001,41.5625,0.005706,9.0,23.1,0.529167,77.0,130.5
2021-12-23,0.470833,0.001,24.345833,0.020765,9.0,11.7,0.083333,56.0,127.5
2021-12-24,0.225,0.001,12.570833,0.020824,9.0,5.9,0.004167,34.0,136.0
2021-12-25,0.383333,0.001,13.241667,0.029824,9.0,9.7,0.008333,52.0,116.5
2021-12-26,0.291667,0.001,14.979167,0.017765,9.0,5.3,0.0125,32.0,108.5
2021-12-27,0.5125,0.001,22.108333,0.012588,9.0,8.5,0.083333,47.0,92.0
2021-12-28,0.479167,0.0,22.304167,0.016941,4.0,7.3,0.104167,41.0,92.0
2021-12-29,0.379167,0.0,17.141667,0.026647,4.0,6.2,0.041667,34.0,97.5
2021-12-30,0.216667,0.0,12.129167,0.017647,4.0,3.3,0.004167,29.0,117.0
2021-12-31,0.383333,0.0,18.220833,0.01725,4.0,9.5,0.058333,52.0,111.0
2022-01-01,0.352632,0.0,14.9125,0.019471,4.0,11.4,0.05,57.0,119.5
2022-01-02,0.420833,0.0,19.579167,0.017,4.0,7.0,0.058333,39.0,119.5
2022-01-03,0.541667,0.01,25.716667,0.013882,40.0,8.4,0.1875,47.0,111.5
2022-01-04,0.7375,0.01,30.308333,0.011353,40.0,16.9,0.370833,66.0,114.0
2022-01-05,0.945833,0.01,39.166667,0.007059,40.0,24.950000000000003,0.508333,81.0,133.5
2022-01-06,1.025,0.01,47.570833,0.006412,40.0,22.0,0.5125,75.0,147.5
2022-01-07,1.020833,0.01,34.3625,0.019824,40.0,33.7,1.0875,97.0,111.0
2022-01-08,0.379167,0.01,19.983333,0.021588,40.0,17.4,0.108333,66.0,130.5
2022-01-09,0.625,0.006,25.754167,0.017059,19.0,12.3,0.154167,60.0,155.5
2022-01-10,0.570833,0.006,30.833333,0.011412,19.0,4.9,0.1625,41.0,167.0
2022-01-11,0.4875,0.006,31.783333,0.013412,19.0,5.65,0.175,47.0,178.0
2022-01-12,0.729167,0.006,37.8125,0.008412,19.0,8.2,0.366667,46.0,163.5
2022-01-13,0.8625,0.006,44.958333,0.002059,19.0,16.3,0.6125,64.0,169.5
2022-01-14,1.075,0.006,43.016667,0.008529,19.0,19.7,0.604167,71.0,169.5
2022-01-15,0.8125,0.0035,27.141667,0.018235,17.0,9.3,0.275,52.0,158.5
2022-01-16,0.358333,0.0035,21.7125,0.022059,17.0,6.9,0.2125,40.0,197.5
2022-01-17,0.375,0.0035,22.5,0.017118,17.0,13.35,0.075,59.0,158.5
2022-01-18,0.370833,0.0035,19.1125,0.026,17.0,15.2,0.045833,62.0,152.5
2022-01-19,0.470833,0.0035,21.275,0.014471,17.0,20.6,0.045455,72.0,144.5
2022-01-20,0.6625,0.0035,28.391667,0.015647,17.0,9.0,0.195833,52.0,158.0
2022-01-21,0.629167,0.006,21.95,0.033647,16.0,7.0,0.225,41.0,147.0
2022-01-22,0.241667,0.006,14.225,0.023059,16.0,4.5,0.045833,37.0,161.0
2022-01-23,0.475,0.006,25.258333,0.015706,16.0,6.800000000000001,0.245833,38.0,161.0
2022-01-24,0.65,0.006,33.279167,0.011647,16.0,9.4,0.4,55.0,150.0
2022-01-25,0.670833,0.006,31.9875,0.014588,16.0,16.7,0.285714,65.0,138.5
2022-01-26,0.704167,0.006,33.495833,0.014294,16.0,11.9,0.270833,58.0,144.5
2022-01-27,0.65,0.0135,33.683333,0.014,28.0,8.9,0.295833,49.0,144.5
2022-01-28,0.766667,0.0135,32.85,0.017471,28.0,8.0,0.325,49.0,153.0
2022-01-29,0.620833,0.0135,33.666667,0.010412,28.0,8.8,0.225,49.0,153.0
2022-01-30,0.604167,0.0135,27.5,0.017294,28.0,11.3,0.241667,55.0,136.0
2022-01-31,0.766667,0.0135,36.4875,0.011882,28.0,23.2,0.316667,77.0,125.0
2022-02-01,0.516667,0.0135,27.516667,0.018765,28.0,21.9,0.116667,75.0,136.0
2022-02-02,0.5875,0.009,29.35,0.018588,27.0,12.7,0.275,58.0,127.5
2022-02-03,0.629167,0.009,32.295833,0.015471,27.0,9.4,0.3375,52.0,119.5
2022-02-04,0.695833,0.009,33.295455,0.015412,27.0,9.75,0.3625,54.0,139.0
2022-02-05,0.65,0.009,29.658333,0.017941,27.0,10.2,0.283333,53.0,133.5
2022-02-06,0.741667,0.009,31.795833,0.017059,27.0,11.1,0.304167,55.0,150.0
2022-02-07,0.729167,0.009,32.441667,0.018824,27.0,7.6,0.3625,49.0,163.5
2022-02-08,0.608333,0.01,33.8375,0.019118,32.0,9.0,0.270833,52.0,183.5
2022-02-09,0.729167,0.01,36.970833,0.017824,32.0,8.4,0.391667,52.0,191.5
2022-02-10,0.6375,0.01,32.258333,0.018,32.0,8.350000000000001,0.379167,51.0,205.5
2022-02-11,0.7875,0.01,37.554167,0.018824,32.0,9.8,0.479167,55.0,197.5
2022-02-12,0.720833,0.01,31.779167,0.022588,32.0,8.7,0.258333,51.0,205.5
2022-02-13,0.533333,0.01,21.483333,0.028059,32.0,7.5,0.158333,49.0,205.5
2022-02-14,0.641667,0.0045000000000000005,28.304167,0.032824,20.0,12.2,0.3875,57.0,169.5
2022-02-15,0.216667,0.0045000000000000005,10.016667,0.03,20.0,7.0,0.016667,39.0,128.0
2022-02-16,0.308333,0.0045000000000000005,21.091667,0.021059,20.0,7.300000000000001,0.1,41.0,128.0
2022-02-17,0.4125,0.0045000000000000005,22.5375,0.024294,20.0,7.2,0.1,41.0,144.5
2022-02-18,0.483333,0.0045000000000000005,28.1625,0.021353,20.0,7.2,0.15,42.0,153.0
2022-02-19,0.541667,0.0045000000000000005,23.8875,0.027706,20.0,9.1,0.1875,51.0,158.5
2022-02-20,0.4625,0.006500000000000001,17.295833,0.040412,17.0,19.0,0.133333,69.0,138.5
2022-02-21,0.2375,0.006500000000000001,12.383333,0.034412,17.0,10.0,0.054167,53.0,128.0
2022-02-22,0.220833,0.006500000000000001,8.270833,0.037706,17.0,5.300000000000001,0.020833,39.0,111.0
2022-02-23,0.2,0.006500000000000001,7.175,0.031529,17.0,2.4,0.004167,37.0,97.0
2022-02-24,0.35,0.006500000000000001,21.241667,0.023118,17.0,5.1,0.091667,37.0,92.0
2022-02-25,0.479167,0.006500000000000001,26.479167,0.022941,17.0,9.1,0.220833,53.0,108.5
2022-02-26,0.529167,0.009,26.8125,0.024412,25.0,8.3,0.179167,52.0,125.0
2022-02-27,0.441667,0.009,21.816667,0.026,25.0,6.0,0.120833,46.0,158.0
2022-02-28,0.645833,0.009,34.916667,0.019412,25.0,7.55,0.433333,53.0,177.5
2022-03-01,0.5625,0.009,31.943478,0.021706,25.0,7.1,0.316667,43.0,189.0
2022-03-02,0.666667,0.009,39.708333,0.021529,25.0,12.0,0.508333,64.0,183.5
2022-03-03,0.625,0.009,27.220833,0.039059,25.0,17.7,0.2625,67.0,150.0
2022-03-04,0.2625,0.003,10.566667,0.035824,12.0,5.4,0.033333,39.0,141.5
2022-03-05,0.233333,0.003,10.445833,0.028059,12.0,6.2,0.029167,40.0,119.5
2022-03-06,0.329167,0.003,14.9125,0.025471,12.0,7.25,0.166667,41.0,111.0
2022-03-07,0.504167,0.003,26.816667,0.019471,12.0,8.7,0.258333,52.0,133.5
2022-03-08,0.516667,0.003,27.045833,0.022765,12.0,7.1,0.2,44.0,136.0
2022-03-10,0.291667,0.006,15.558333,0.027059,20.0,13.9,0.116667,60.0,153.0
2022-03-11,0.45,0.006,25.645833,0.028294,20.0,8.9,0.216667,52.0,147.5
2022-03-12,0.475,0.006,24.545833,0.027647,20.0,7.300000000000001,0.1625,49.0,172.0
2022-03-13,0.483333,0.006,17.558333,0.034647,20.0,11.0,0.358333,56.0,156.0
2022-03-15,0.595833,0.006,27.7875,0.024647,20.0,13.4,0.304167,61.0,166.5
2022-03-16,0.395833,0.0125,18.041667,0.031706,30.0,9.1,0.108333,51.0,197.5
2022-03-17,0.4125,0.0125,22.4625,0.024353,30.0,10.3,0.166667,58.0,186.5
2022-03-18,0.554167,0.0125,28.566667,0.029059,30.0,11.6,0.416667,63.0,183.5
2022-03-19,0.391667,0.0125,16.945833,0.035824,30.0,11.8,0.241667,61.0,161.0
2022-03-20,0.2,0.0125,4.8,0.035471,30.0,2.6,0.0125,42.0,175.0
2022-03-21,0.366667,0.0125,21.416667,0.023235,30.0,11.1,0.2125,61.0,180.5
2022-03-22,0.554167,0.008,27.9875,0.029118,30.0,9.9,0.3,58.0,203.0
2022-03-23,0.516667,0.008,23.866667,0.032294,12.0,7.2,0.2375,49.0,216.5
2022-03-24,0.466667,0.008,26.125,0.031353,12.0,9.6,0.245833,55.0,197.0
2022-03-25,0.583333,0.008,26.195833,0.030529,12.0,12.2,0.270833,65.0,166.5
2022-03-26,0.416667,0.008,16.441667,0.039353,12.0,16.7,0.1375,69.0,169.5
2022-03-27,0.208333,0.008,5.645833,0.042588,12.0,7.5,0.05,53.0,169.5
2022-03-28,0.2,0.0035,11.195833,0.028353,12.0,4.9,0.004167,41.0,136.5
2022-03-29,0.329167,0.0035,14.7,0.024176,18.0,6.2,0.070833,51.0,139.0
2022-03-30,0.283333,0.0035,13.395833,0.030941,18.0,9.2,0.066667,56.0,161.0
2022-03-31,0.233333,0.0035,12.645833,0.029235,18.0,10.1,0.1,57.0,150.0
2022-04-01,0.366667,0.0035,13.816667,0.036706,18.0,12.0,0.054167,60.0,152.5
2022-04-02,0.291667,0.0035,8.208333,0.044824,18.0,12.4,0.004167,59.0,152.5
2022-04-03,0.2,0.0075,4.75,0.042412,32.0,9.7,0.0,55.0,152.5
2022-04-04,0.291667,0.0075,13.929167,0.027353,32.0,13.8,0.041667,64.0,164.0
2022-04-05,0.483333,0.0075,27.9,0.024529,32.0,15.0,0.470833,69.0,189.0
2022-04-06,0.470833,0.0075,26.929167,0.037941,32.0,14.7,0.2625,101.0,225.0
2022-04-07,0.5125,0.0075,29.266667,0.033059,32.0,11.9,0.225,84.0,253.0
2022-04-08,0.511765,0.0075,25.325,0.027143,32.0,9.5,0.183333,71.0,264.0
2022-04-09,0.466667,0.004,17.579167,0.047824,32.0,18.4,0.5375,71.0,219.5
2022-04-10,0.2,0.004,5.516667,0.045412,32.0,20.2,0.129167,73.0,178.0
2022-04-11,0.2,0.004,7.891667,0.038,32.0,14.35,0.129167,63.0,158.5
2022-04-12,0.2,0.004,4.557143,0.0464,32.0,3.8,0.041667,45.0,153.0
2022-04-14,0.3125,0.004,17.2375,0.033353,32.0,10.0,0.254167,55.0,153.0
2022-04-15,0.270833,0.0025,13.016667,0.035412,13.0,8.8,0.204167,54.0,166.5
2022-04-16,0.2,0.0025,5.15,0.030118,13.0,5.5,0.05,38.0,155.5
2022-04-17,0.2,0.0025,6.654167,0.030176,13.0,7.5,0.095833,46.0,155.5
2022-04-18,0.379167,0.0025,17.2625,0.034941,13.0,10.0,0.35,57.0,175.0
2022-04-19,0.254167,0.0025,13.345833,0.030176,13.0,8.5,0.235,53.0,178.0
2022-04-20,0.2,0.0025,8.452174,0.034647,13.0,6.4,0.186364,47.0,167.0
2022-04-21,0.241667,0.006500000000000001,9.9125,0.034647,19.0,5.9,0.104167,35.0,155.5
2022-04-22,0.208333,0.006500000000000001,7.154167,0.029235,19.0,5.9,0.020833,42.0,152.5
2022-04-23,0.3125,0.006500000000000001,16.429167,0.028118,19.0,9.65,0.208333,55.0,169.5
2022-04-24,0.391667,0.006500000000000001,13.145833,0.034353,19.0,6.1,0.1,54.0,208.5
2022-04-25,0.3875,0.006500000000000001,21.266667,0.036588,19.0,7.5,0.208333,71.0,233.5
2022-04-26,0.4,0.006500000000000001,22.354167,0.040471,19.0,14.1,0.475,64.0,211.0
2022-04-27,0.223529,0.007,10.92,0.04,30.0,18.8,0.220833,69.0,177.5
2022-04-28,0.208333,0.007,10.918182,0.035059,30.0,15.3,0.091667,63.0,158.5
2022-04-29,0.358333,0.007,16.9125,0.035353,30.0,15.0,0.1625,66.0,164.0
2022-04-30,0.45,0.007,18.479167,0.039882,30.0,15.7,0.25,74.0,180.5
2022-05-01,0.308333,0.007,10.75,0.046706,30.0,16.8,0.204167,67.0,183.5
2022-05-02,0.229167,0.007,8.7625,0.039235,30.0,14.5,0.054167,61.0,177.5
2022-05-03,0.2625,0.006,11.2375,0.039176,29.0,12.8,0.116667,62.0,175.0
2022-05-04,0.3625,0.006,18.366667,0.037059,29.0,16.0,0.145833,67.0,189.0
2022-05-05,0.370833,0.006,18.845833,0.036176,29.0,17.299999999999997,0.145833,71.0,186.0
2022-05-06,0.454167,0.006,23.079167,0.033235,29.0,12.8,0.525,66.0,183.5
2022-05-07,0.225,0.006,9.179167,0.037353,29.0,11.6,0.195833,59.0,191.5
2022-05-08,0.2,0.006,5.4875,0.035235,29.0,11.4,0.129167,56.0,169.5
2022-05-09,0.2375,0.007,10.9625,0.034118,21.0,10.0,0.129167,55.0,164.0
2022-05-10,0.295833,0.007,13.604167,0.030059,21.0,8.5,0.166667,52.0,153.0
2022-05-11,0.266667,0.007,10.5125,0.036471,21.0,5.550000000000001,0.116667,43.0,158.5
2022-05-12,0.2875,0.007,17.645833,0.030294,21.0,6.7,0.166667,54.0,189.0
2022-05-13,0.454167,0.007,26.266667,0.032059,21.0,9.5,0.329167,67.0,222.5
2022-05-14,0.545833,0.007,26.583333,0.046118,21.0,11.6,0.55,161.0,239.0
2022-05-15,0.508333,0.0055,18.579167,0.040706,24.0,16.5,0.566667,71.0,219.5
2022-05-16,0.245833,0.0055,10.775,0.034,24.0,13.7,0.204167,65.0,177.5
2022-05-17,0.254167,0.0055,12.283333,0.034,24.0,12.8,0.141667,61.0,178.0
2022-05-18,0.3,0.0055,12.254167,0.041529,24.0,15.7,0.075,65.0,175.0
2022-05-19,0.283333,0.0055,13.25,0.039706,24.0,17.0,0.054167,68.0,172.0
2022-05-20,0.2,0.0055,10.427778,0.028,24.0,5.6,0.0125,43.0,175.0
2022-05-21,0.2,0.005,6.2625,0.033176,28.0,6.3,0.070833,43.0,172.5
2022-05-22,0.283333,0.005,9.0,0.035294,28.0,11.9,0.1,58.0,164.0
2022-05-23,0.270833,0.005,13.583333,0.040353,28.0,16.65,0.054167,66.0,167.0
2022-05-24,0.304167,0.005,11.916667,0.043059,28.0,17.9,0.041667,75.0,183.5
2022-05-25,0.35,0.005,15.1625,0.045118,28.0,19.5,0.1625,78.0,189.0
2022-05-26,0.270833,0.005,11.4,0.039941,28.0,13.2,0.028571,65.0,197.5
2022-05-27,0.2,0.0025,7.383333,0.034,17.0,7.2,0.0125,53.0,183.5
2022-05-28,0.2,0.0025,6.570833,0.031882,17.0,6.9,0.0875,47.0,172.0
2022-05-29,0.220833,0.0025,7.320833,0.031882,17.0,7.7,0.158333,47.0,180.5
2022-05-30,0.191667,0.0025,6.608333,0.031059,17.0,12.6,0.108333,59.0,183.0
2022-05-31,0.2625,0.0025,13.054167,0.030588,17.0,16.3,0.195833,67.0,186.0
2022-06-01,0.345833,0.0025,18.1,0.034294,17.0,19.0,0.3,69.0,205.5
2022-06-02,0.245833,0.0045000000000000005,14.0,0.039412,16.0,18.9,0.175,70.0,208.5
2022-06-03,0.233333,0.0045000000000000005,10.920833,0.039118,16.0,13.0,0.054167,63.0,192.0
2022-06-04,0.204167,0.0045000000000000005,7.608333,0.030235,16.0,9.350000000000001,0.058333,54.0,186.0
2022-06-05,0.254167,0.0045000000000000005,8.1375,0.025235,16.0,7.2,0.179167,48.0,197.5
2022-06-06,0.266667,0.0045000000000000005,10.675,0.027471,16.0,7.3,0.125,49.0,211.0
2022-06-07,0.316667,0.0045000000000000005,13.945833,0.031882,16.0,11.8,0.091667,61.0,208.0
2022-06-08,0.329167,0.009,12.7125,0.038529,24.0,13.0,0.041667,63.0,205.5
2022-06-09,0.345833,0.009,14.266667,0.045588,24.0,16.9,0.091667,100.0,219.5
2022-06-10,0.495833,0.009,18.9625,0.047471,24.0,15.8,0.191667,100.0,222.0
2022-06-11,0.416667,0.009,13.704167,0.037176,24.0,9.9,0.0875,62.0,219.5
2022-06-12,0.35,0.009,9.920833,0.041294,24.0,11.3,0.1875,64.0,211.5
2022-06-13,0.2125,0.009,8.6,0.029118,24.0,6.3,0.133333,52.0,214.0
2022-06-14,0.25,0.006500000000000001,11.3375,0.036765,33.0,11.0,0.233333,60.0,214.0
2022-06-15,0.320833,0.006500000000000001,14.225,0.040529,33.0,15.8,0.1125,67.0,222.0
2022-06-16,0.333333,0.006500000000000001,12.820833,0.045647,33.0,17.6,0.075,74.0,225.0
2022-06-17,0.233333,0.006500000000000001,9.125,0.035647,33.0,10.2,0.133333,61.0,202.5
2022-06-18,0.245833,0.006500000000000001,9.429167,0.033471,33.0,8.1,0.208333,55.0,194.5
2022-06-19,0.2875,0.006500000000000001,9.695833,0.030118,33.0,9.3,0.283333,57.0,200.0
2022-06-20,0.4125,0.006,19.820833,0.037,30.0,12.4,0.416667,93.0,236.5
2022-06-21,0.370833,0.006,17.5375,0.031529,30.0,17.0,0.433333,72.0,236.0
2022-06-22,0.35,0.006,12.525,0.037294,30.0,16.2,0.15,68.0,217.0
2022-06-23,0.341667,0.006,12.6625,0.034176,30.0,12.7,0.2,63.0,222.0
2022-06-24,0.4,0.006,16.858333,0.033059,30.0,12.1,0.25,63.0,219.5
2022-06-25,0.3875,0.006,12.0625,0.033294,30.0,11.6,0.179167,65.0,222.5
2022-06-26,0.345833,0.008,11.733333,0.035353,26.0,13.5,0.241667,84.0,222.0
2022-06-27,0.4375,0.008,17.775,0.038353,26.0,12.8,0.2375,90.0,233.5
2022-06-28,0.466667,0.008,21.779167,0.037471,26.0,13.25,0.4875,87.0,247.0
2022-06-29,0.320833,0.008,15.995833,0.035941,26.0,14.2,0.320833,65.0,247.5
2022-06-30,0.3,0.008,13.879167,0.037353,26.0,14.2,0.254167,68.0,230.5
2022-07-01,0.320833,0.008,13.4,0.036824,26.0,12.5,0.241667,66.0,227.5
2022-07-02,0.295833,0.004,10.570833,0.031235,33.0,11.2,0.35,60.0,219.5
2022-07-03,0.233333,0.004,7.704167,0.032235,33.0,9.8,0.254167,57.0,214.0
2022-07-04,0.220833,0.004,6.445833,0.028706,33.0,21.85,0.279167,81.0,205.5
2022-07-05,0.291667,0.004,10.575,0.023,33.0,31.6,0.358333,107.0,211.0
2022-07-06,0.225,0.004,10.383333,0.015235,33.0,5.7,0.179167,47.0,219.5
2022-07-07,0.295833,0.004,12.245455,0.025235,33.0,7.0,0.325,53.0,219.5
2022-07-08,0.3,0.003,10.933333,0.0285,19.0,9.0,0.1375,56.0,219.5
2022-07-09,0.295833,0.003,11.55,0.025176,19.0,9.4,0.145833,60.0,208.5
2022-07-10,0.316667,0.003,14.845833,0.030176,19.0,11.25,0.404167,61.0,228.0
2022-07-11,0.2875,0.003,10.1875,0.029412,19.0,11.2,0.2,63.0,208.5
2022-07-12,0.258333,0.003,11.895833,0.032471,19.0,10.2,0.1375,63.0,205.5
2022-07-13,0.241667,0.003,8.691667,0.028235,19.0,7.0,0.070833,54.0,197.5
2022-07-14,0.254167,0.0055,10.791667,0.024,24.0,6.4,0.195238,52.0,208.5
2022-07-15,0.3125,0.0055,11.608333,0.031765,24.0,9.0,0.152174,58.0,216.5
2022-07-16,0.3625,0.0055,14.25,0.035706,24.0,12.55,0.245833,67.0,219.5
2022-07-17,0.308333,0.0055,11.3625,0.031059,24.0,10.8,0.2625,61.0,255.5
2022-07-18,0.325,0.0055,15.1,0.026706,24.0,10.2,0.354167,60.0,252.5
2022-07-19,0.35,0.0055,12.7875,0.031176,24.0,9.1,0.509091,56.0,236.0
2022-07-20,0.325,0.006500000000000001,16.279167,0.030235,22.0,9.9,0.725,59.0,238.5
2022-07-21,0.329167,0.006500000000000001,13.8625,0.033529,22.0,10.3,0.645833,59.0,242.0
2022-07-22,0.3,0.006500000000000001,12.675,0.038059,22.0,11.55,0.533333,61.0,227.5
2022-07-23,0.245833,0.006500000000000001,7.695833,0.037941,22.0,12.6,0.420833,63.0,230.5
2022-07-24,0.254167,0.006500000000000001,7.979167,0.037118,22.0,13.1,0.391667,64.0,233.5
2022-07-25,0.254167,0.006500000000000001,10.370833,0.037118,22.0,10.5,0.416667,62.0,222.0
2022-07-26,0.258333,0.0075,10.395833,0.037647,22.0,9.5,0.420833,61.0,216.5
2022-07-27,0.258333,0.0075,10.375,0.031353,22.0,8.1,0.433333,56.0,222.5
2022-07-28,0.329167,0.0075,15.329167,0.025941,22.0,8.95,0.641667,56.0,233.0
2022-07-29,0.283333,0.0075,15.625,0.029765,22.0,7.7,0.6625,53.0,236.0
2022-07-30,0.325,0.0075,14.266667,0.026353,22.0,7.8,0.6875,54.0,230.5
2022-07-31,0.2625,0.0075,9.554167,0.034235,22.0,6.7,0.620833,49.0,253.0
2022-08-01,0.275,0.006,9.004167,0.024235,19.0,6.6,0.5125,51.0,244.0
2022-08-02,0.2375,0.006,7.4375,0.024412,19.0,6.0,0.475,49.0,227.5
2022-08-03,0.245833,0.006,10.475,0.028,19.0,8.7,0.7,54.0,230.5
2022-08-04,0.2625,0.006,12.370833,0.025647,19.0,9.2,0.679167,57.0,239.0
2022-08-05,0.279167,0.006,15.704167,0.018941,19.0,7.8,0.816667,54.0,239.0
2022-08-06,0.329167,0.006,14.583333,0.018412,19.0,9.0,0.816667,55.0,239.0
2022-08-07,0.466667,0.008,18.9375,0.029471,26.0,11.1,0.895833,64.0,250.0
2022-08-08,0.370833,0.008,17.9625,0.035706,26.0,12.4,0.954167,63.0,255.5
2022-08-09,0.366667,0.008,23.045833,0.032412,26.0,11.35,1.041667,59.0,275.0
2022-08-10,0.395833,0.008,22.033333,0.030647,26.0,10.7,0.995833,59.0,269.5
2022-08-11,0.379167,0.008,21.7375,0.026353,26.0,10.4,0.933333,53.0,252.5
2022-08-12,0.4375,0.008,22.204167,0.029765,26.0,12.2,0.975,60.0,244.5
2022-08-13,0.425,0.0075,18.175,0.041824,34.0,13.5,0.916667,93.0,258.0
2022-08-14,0.370833,0.0075,16.475,0.040588,34.0,14.5,0.970833,97.0,255.5
2022-08-15,0.466667,0.0075,22.9875,0.034824,34.0,15.8,1.083333,65.0,244.5
2022-08-16,0.445833,0.0075,21.020833,0.036353,34.0,13.2,0.9375,61.0,238.5
2022-08-17,0.4,0.0075,16.3625,0.032824,34.0,9.6,0.895833,55.0,236.0
2022-08-18,0.304167,0.0075,12.1875,0.025529,34.0,8.5,0.617391,49.0,214.0
2022-08-19,0.4,0.0085,18.054167,0.034059,17.0,10.3,0.85,58.0,222.5
2022-08-20,0.208333,0.0085,9.65,0.033,17.0,10.6,0.625,55.0,233.5
2022-08-21,0.2,0.0085,5.9,0.032,17.0,10.85,0.491667,55.0,225.0
2022-08-22,0.2375,0.0085,8.833333,0.025824,17.0,8.8,0.420833,52.0,217.0
2022-08-23,0.3875,0.0085,19.583333,0.032176,17.0,13.4,0.675,62.0,222.0
2022-08-24,0.3,0.0085,18.25,0.025706,17.0,10.2,0.7125,57.0,241.5
2022-08-25,0.283333,0.006,15.333333,0.031059,16.0,10.5,0.7,54.0,250.0
2022-08-26,0.3,0.006,13.058333,0.028412,16.0,8.7,0.545833,54.0,233.5
2022-08-27,0.291667,0.006,11.125,0.030059,16.0,8.85,0.6625,53.0,233.0
2022-08-28,0.2,0.006,5.291667,0.031353,16.0,6.8,0.4875,43.0,227.5
2022-08-29,0.2375,0.006,10.979167,0.023353,16.0,9.4,0.5625,53.0,219.5
2022-08-30,0.420833,0.006,23.4375,0.022706,16.0,14.7,0.754167,65.0,233.5
2022-08-31,0.591667,0.009,32.654167,0.024118,34.0,15.2,0.954167,73.0,261.0
2022-09-01,0.454167,0.009,27.716667,0.033412,34.0,17.2,1.154167,84.0,294.5
2022-09-02,0.404167,0.009,24.829167,0.035706,34.0,15.8,0.9125,74.0,289.0
2022-09-03,0.391667,0.009,19.85,0.045294,34.0,13.4,0.9375,115.0,303.0
